nama_provinsi,desa_kelurahan,ketersediaan_tempat_pembuangan_sampah,tahun
JAWA BARAT,PANUNGGUL,ADA,2020.0
JAWA BARAT,GEGESIK WETAN,ADA,2020.0
JAWA BARAT,GEGESIK KIDUL,ADA,2020.0
JAWA BARAT,GEGESIK LOR,TIDAK ADA,2020.0
JAWA BARAT,GEGESIK KULON,ADA,2020.0
JAWA BARAT,SLENDRA,ADA,2020.0
JAWA BARAT,JAGAPURA KIDUL,TIDAK ADA,2020.0
JAWA BARAT,JAGAPURA WETAN,ADA,2020.0
JAWA BARAT,JAGAPURA KULON,TIDAK ADA,2020.0
JAWA BARAT,JAGAPURA LOR,TIDAK ADA,2020.0
JAWA BARAT,SIBUBUT,ADA,2020.0
JAWA BARAT,BAYALANGU LOR,ADA,2020.0
JAWA BARAT,BAYALANGU KIDUL,ADA,2020.0
JAWA BARAT,KALIDERES,ADA,2020.0
JAWA BARAT,PRAJAWINANGUN KULON,ADA,2020.0
JAWA BARAT,PRAJAWINANGUN WETAN,ADA,2020.0
JAWA BARAT,UJUNGSEMI,ADA,2020.0
JAWA BARAT,WARGABINANGUN,ADA,2020.0
JAWA BARAT,KALIWEDI LOR,ADA,2020.0
JAWA BARAT,KALIWEDI KIDUL,ADA,2020.0
JAWA BARAT,GUWA KIDUL,ADA,2020.0
JAWA BARAT,GUWA LOR,TIDAK ADA,2020.0
JAWA BARAT,DOMPYONG KULON,TIDAK ADA,2020.0
JAWA BARAT,DOMPYONG WETAN,TIDAK ADA,2020.0
JAWA BARAT,KALIMEKAR,TIDAK ADA,2020.0
JAWA BARAT,KALIMORO,ADA,2020.0
JAWA BARAT,GAGASARI,ADA,2020.0
JAWA BARAT,KALIPASUNG,ADA,2020.0
JAWA BARAT,GEBANG KULON,ADA,2020.0
JAWA BARAT,GEBANG,ADA,2020.0
JAWA BARAT,GEBANG ILIR,ADA,2020.0
JAWA BARAT,GEBANG UDIK,ADA,2020.0
JAWA BARAT,GEBANG MEKAR,TIDAK ADA,2020.0
JAWA BARAT,PELAYANGAN,TIDAK ADA,2020.0
JAWA BARAT,MELAKASARI,ADA,2020.0
JAWA BARAT,CIKEDUK,TIDAK ADA,2020.0
JAWA BARAT,WARUJAYA,TIDAK ADA,2020.0
JAWA BARAT,WARUKAWUNG,TIDAK ADA,2020.0
JAWA BARAT,WARUGEDE,TIDAK ADA,2020.0
JAWA BARAT,WARUROYOM,TIDAK ADA,2020.0
JAWA BARAT,DEPOK,ADA,2020.0
JAWA BARAT,KASUGENGAN KIDUL,ADA,2020.0
JAWA BARAT,KASUGENGAN LOR,TIDAK ADA,2020.0
JAWA BARAT,KEDUANAN,TIDAK ADA,2020.0
JAWA BARAT,KEJUDEN,ADA,2020.0
JAWA BARAT,GETASAN,ADA,2020.0
JAWA BARAT,KARANGWANGI,TIDAK ADA,2020.0
JAWA BARAT,TONJONG,TIDAK ADA,2020.0
JAWA BARAT,TANJUNGANOM,TIDAK ADA,2020.0
JAWA BARAT,CILENGKRANG GIRANG,TIDAK ADA,2020.0
JAWA BARAT,CILENGKRANG,ADA,2020.0
JAWA BARAT,PASALEMAN,TIDAK ADA,2020.0
JAWA BARAT,CIGOBANG WANGI,ADA,2020.0
JAWA BARAT,CIGOBANG,ADA,2020.0
JAWA BARAT,SUKADANA,ADA,2020.0
JAWA BARAT,PABUARAN KIDUL,ADA,2020.0
JAWA BARAT,PABUARAN WETAN,ADA,2020.0
JAWA BARAT,PABUARAN LOR,ADA,2020.0
JAWA BARAT,JATIRENGGANG,ADA,2020.0
JAWA BARAT,HULUBANTENG,TIDAK ADA,2020.0
JAWA BARAT,HULUBANTENG LOR,TIDAK ADA,2020.0
JAWA BARAT,SEUSEUPAN,ADA,2020.0
JAWA BARAT,BLENDER,ADA,2020.0
JAWA BARAT,SUMURKONDANG,ADA,2020.0
JAWA BARAT,KUBANGDELEG,ADA,2020.0
JAWA BARAT,JATIPIRING,ADA,2020.0
JAWA BARAT,KARANGANYAR,ADA,2020.0
JAWA BARAT,KARANGWANGI,TIDAK ADA,2020.0
JAWA BARAT,KARANGWARENG,ADA,2020.0
JAWA BARAT,KARANGASEM,ADA,2020.0
JAWA BARAT,PALIR,ADA,2020.0
JAWA BARAT,ASTAPADA,ADA,2020.0
JAWA BARAT,GESIK,TIDAK ADA,2020.0
JAWA BARAT,KEMLAKAGEDE,ADA,2020.0
JAWA BARAT,DAWUAN,ADA,2020.0
JAWA BARAT,BATTEMBAT,ADA,2020.0
JAWA BARAT,KALIBARU,ADA,2020.0
JAWA BARAT,KALITENGAH,ADA,2020.0
JAWA BARAT,TEGALSARI,TIDAK ADA,2020.0
JAWA BARAT,KALIWULU,TIDAK ADA,2020.0
JAWA BARAT,PANEMBAHAN,ADA,2020.0
JAWA BARAT,TRUSMI WETAN,ADA,2020.0
JAWA BARAT,TRUSMI KULON,ADA,2020.0
JAWA BARAT,WOTGALI,TIDAK ADA,2020.0
JAWA BARAT,GAMEL,ADA,2020.0
JAWA BARAT,SARABAU,TIDAK ADA,2020.0
JAWA BARAT,CANGKRING,ADA,2020.0
JAWA BARAT,PANGKALAN,ADA,2020.0
JAWA BARAT,CIKEUSAL,ADA,2020.0
JAWA BARAT,PALIMANAN BARAT,ADA,2020.0
JAWA BARAT,KEDUNGBUNDER,ADA,2020.0
JAWA BARAT,CUPANG,ADA,2020.0
JAWA BARAT,GEMPOL,ADA,2020.0
JAWA BARAT,WALAHAR,TIDAK ADA,2020.0
JAWA BARAT,KEMPEK,TIDAK ADA,2020.0
JAWA BARAT,WINONG,ADA,2020.0
JAWA BARAT,GUMULUNG LEBAK,TIDAK ADA,2020.0
JAWA BARAT,LEBAKMEKAR,TIDAK ADA,2020.0
JAWA BARAT,GUMULUNG TONGGOH,TIDAK ADA,2020.0
JAWA BARAT,KAMARANG,ADA,2020.0
JAWA BARAT,GREGED,TIDAK ADA,2020.0
JAWA BARAT,KAMARANG LEBAK,TIDAK ADA,2020.0
JAWA BARAT,DURAJAYA,TIDAK ADA,2020.0
JAWA BARAT,JATIPANCUR,TIDAK ADA,2020.0
JAWA BARAT,SINDANG KEMPENG,TIDAK ADA,2020.0
JAWA BARAT,NANGGELA,ADA,2020.0
JAWA BARAT,SAMBENG,ADA,2020.0
JAWA BARAT,SIRNABAYA,ADA,2020.0
JAWA BARAT,MUARA,ADA,2020.0
JAWA BARAT,PURWAWINANGUN,ADA,2020.0
JAWA BARAT,KERATON,ADA,2020.0
JAWA BARAT,SURAKARTA,ADA,2020.0
JAWA BARAT,KARANGREJA,TIDAK ADA,2020.0
JAWA BARAT,SURANENGGALA KIDUL,ADA,2020.0
JAWA BARAT,SURANENGGALA KULON,ADA,2020.0
JAWA BARAT,SURANENGGALA LOR,ADA,2020.0
JAWA BARAT,SURANENGGALA,ADA,2020.0
JAWA BARAT,JAMBLANG,ADA,2020.0
JAWA BARAT,SITIWINANGUN,ADA,2020.0
JAWA BARAT,WANGUNHARJA,TIDAK ADA,2020.0
JAWA BARAT,BOJONG WETAN,ADA,2020.0
JAWA BARAT,BOJONG LOR,ADA,2020.0
JAWA BARAT,ORIMALANG,ADA,2020.0
JAWA BARAT,BAKUNG KIDUL,TIDAK ADA,2020.0
JAWA BARAT,BAKUNG LOR,ADA,2020.0
JAWA BARAT,CIPASUNG,TIDAK ADA,2020.0
JAWA BARAT,BANGBAYANG,TIDAK ADA,2020.0
JAWA BARAT,BOROGOJOL,TIDAK ADA,2020.0
JAWA BARAT,CIBULAN,TIDAK ADA,2020.0
JAWA BARAT,LEMAHPUTIH,TIDAK ADA,2020.0
JAWA BARAT,SADAWANGI,TIDAK ADA,2020.0
JAWA BARAT,KEPUH,TIDAK ADA,2020.0
JAWA BARAT,PADAREK,TIDAK ADA,2020.0
JAWA BARAT,KALAPADUA,TIDAK ADA,2020.0
JAWA BARAT,CIGALEUH,TIDAK ADA,2020.0
JAWA BARAT,MARGAJAYA,TIDAK ADA,2020.0
JAWA BARAT,SUKAJADI,ADA,2020.0
JAWA BARAT,MEKARWANGI,TIDAK ADA,2020.0
JAWA BARAT,SINARGALIH,TIDAK ADA,2020.0
JAWA BARAT,MEKARMULYA,TIDAK ADA,2020.0
JAWA BARAT,SUKAMAJU,TIDAK ADA,2020.0
JAWA BARAT,CISALAK,TIDAK ADA,2020.0
JAWA BARAT,DAYEUHWANGI,TIDAK ADA,2020.0
JAWA BARAT,LEMAHSUGIH,TIDAK ADA,2020.0
JAWA BARAT,CIPEUNDEUY,TIDAK ADA,2020.0
JAWA BARAT,CIMANGGUHILIR,ADA,2020.0
JAWA BARAT,SALAWANGI,ADA,2020.0
JAWA BARAT,BANTARUJEG,ADA,2020.0
JAWA BARAT,GUNUNGLARANG,ADA,2020.0
JAWA BARAT,CIKIDANG,ADA,2020.0
JAWA BARAT,CINAMBO,TIDAK ADA,2020.0
JAWA BARAT,HAURGEULIS,TIDAK ADA,2020.0
JAWA BARAT,SUKAMENAK,ADA,2020.0
JAWA BARAT,WADOWETAN,TIDAK ADA,2020.0
JAWA BARAT,BABAKANSARI,ADA,2020.0
JAWA BARAT,SILIHWANGI,ADA,2020.0
JAWA BARAT,SINDANGHURIP,TIDAK ADA,2020.0
JAWA BARAT,SUKASARI,TIDAK ADA,2020.0
JAWA BARAT,CISOKA,TIDAK ADA,2020.0
JAWA BARAT,SINDANGPANJI,ADA,2020.0
JAWA BARAT,CIKIJING,ADA,2020.0
JAWA BARAT,SINDANG,TIDAK ADA,2020.0
JAWA BARAT,BANJARANSARI,TIDAK ADA,2020.0
JAWA BARAT,KASTURI,ADA,2020.0
JAWA BARAT,CIDULANG,TIDAK ADA,2020.0
JAWA BARAT,JAGASARI,TIDAK ADA,2020.0
JAWA BARAT,BAGJASARI,ADA,2020.0
JAWA BARAT,SUNALARI,TIDAK ADA,2020.0
JAWA BARAT,CIPULUS,TIDAK ADA,2020.0
JAWA BARAT,KANCANA,ADA,2020.0
JAWA BARAT,SUKAMUKTI,TIDAK ADA,2020.0
JAWA BARAT,CILANCANG,ADA,2020.0
JAWA BARAT,LAMPUYANG,TIDAK ADA,2020.0
JAWA BARAT,CIBEUREUM,TIDAK ADA,2020.0
JAWA BARAT,CIKEUSAL,TIDAK ADA,2020.0
JAWA BARAT,JATIPAMOR,TIDAK ADA,2020.0
JAWA BARAT,ARGASARI,ADA,2020.0
JAWA BARAT,CICANIR,TIDAK ADA,2020.0
JAWA BARAT,CAMPAGA,ADA,2020.0
JAWA BARAT,SUKAPERNA,TIDAK ADA,2020.0
JAWA BARAT,TALAGA KULON,ADA,2020.0
JAWA BARAT,TALAGA WETAN,ADA,2020.0
JAWA BARAT,GANEAS,ADA,2020.0
JAWA BARAT,SALADO,ADA,2020.0
JAWA BARAT,GUNUNGMANIK,TIDAK ADA,2020.0
JAWA BARAT,KERTAHAYU,TIDAK ADA,2020.0
JAWA BARAT,MEKARRAHARJA,ADA,2020.0
JAWA BARAT,MARGAMUKTI,TIDAK ADA,2020.0
JAWA BARAT,MEKARHURIP,TIDAK ADA,2020.0
JAWA BARAT,SAGARA,ADA,2020.0
JAWA BARAT,CIBUNUT,ADA,2020.0
JAWA BARAT,TEJAMULYA,ADA,2020.0
JAWA BARAT,SUKASARI KALER,TIDAK ADA,2020.0
JAWA BARAT,ARGAMUKTI,ADA,2020.0
JAWA BARAT,SUKADANA,TIDAK ADA,2020.0
JAWA BARAT,SADASARI,ADA,2020.0
JAWA BARAT,HAURSEAH,ADA,2020.0
JAWA BARAT,MEKARWANGI,ADA,2020.0
JAWA BARAT,CIKARACAK,ADA,2020.0
JAWA BARAT,HEUBEULISUK,ADA,2020.0
JAWA BARAT,SUKASARI KIDUL,TIDAK ADA,2020.0
JAWA BARAT,GUNUNGWANGI,TIDAK ADA,2020.0
JAWA BARAT,ARGALINGGA,ADA,2020.0
JAWA BARAT,CIHAUR,TIDAK ADA,2020.0
JAWA BARAT,WANAHAYU,TIDAK ADA,2020.0
JAWA BARAT,CENGAL,TIDAK ADA,2020.0
JAWA BARAT,ANGGRAWATI,ADA,2020.0
JAWA BARAT,CIPICUNG,ADA,2020.0
JAWA BARAT,MALONGPONG,ADA,2020.0
JAWA BARAT,TEGALSARI,TIDAK ADA,2020.0
JAWA BARAT,MAJA UTARA,ADA,2020.0
JAWA BARAT,PASANGGRAHAN,ADA,2020.0
JAWA BARAT,CIEURIH,ADA,2020.0
JAWA BARAT,KARTABASUKI,ADA,2020.0
JAWA BARAT,SINDANGKERTA,ADA,2020.0
JAWA BARAT,BANJARAN,ADA,2020.0
JAWA BARAT,PANIIS,ADA,2020.0
JAWA BARAT,CICALUNG,ADA,2020.0
JAWA BARAT,PAGERAJI,TIDAK ADA,2020.0
JAWA BARAT,MAJA SELATAN,ADA,2020.0
JAWA BARAT,NUNUK BARU,TIDAK ADA,2020.0
JAWA BARAT,KULUR,TIDAK ADA,2020.0
JAWA BARAT,KAWUNGGIRANG,ADA,2020.0
JAWA BARAT,SIDAMUKTI,TIDAK ADA,2020.0
JAWA BARAT,CIBODAS,TIDAK ADA,2020.0
JAWA BARAT,CIOMAS,TIDAK ADA,2020.0
JAWA BARAT,PADAHANTEN,ADA,2020.0
JAWA BARAT,SUKAHAJI,TIDAK ADA,2020.0
JAWA BARAT,SALAGEDANG,ADA,2020.0
JAWA BARAT,CIKEUSIK,TIDAK ADA,2020.0
JAWA BARAT,JAYI,TIDAK ADA,2020.0
JAWA BARAT,NANGGEWER,ADA,2020.0
JAWA BARAT,PALABUAN,TIDAK ADA,2020.0
JAWA BARAT,CIKONENG,TIDAK ADA,2020.0
JAWA BARAT,BABAKANMANJETI,ADA,2020.0
JAWA BARAT,TANJUNGSARI,ADA,2020.0
JAWA BARAT,CIKALONG,TIDAK ADA,2020.0
JAWA BARAT,CANDRAJAYA,TIDAK ADA,2020.0
JAWA BARAT,PAJAJAR,ADA,2020.0
JAWA BARAT,TEJA,ADA,2020.0
JAWA BARAT,PAYUNG,TIDAK ADA,2020.0
JAWA BARAT,BABAKANKAREO,TIDAK ADA,2020.0
JAWA BARAT,SINDANGPANO,ADA,2020.0
JAWA BARAT,SADOMAS,TIDAK ADA,2020.0
JAWA BARAT,KUMBUNG,ADA,2020.0
JAWA BARAT,RAJAGALUH KIDUL,TIDAK ADA,2020.0
JAWA BARAT,SINGAWADA,ADA,2020.0
JAWA BARAT,RAJAGALUH LOR,ADA,2020.0
JAWA BARAT,CIPINANG,ADA,2020.0
JAWA BARAT,CISETU,TIDAK ADA,2020.0
JAWA BARAT,RAJAGALUH,ADA,2020.0
JAWA BARAT,PARAKAN,TIDAK ADA,2020.0
JAWA BARAT,PATUANAN,TIDAK ADA,2020.0
JAWA BARAT,NANGGERANG,TIDAK ADA,2020.0
JAWA BARAT,LAME,TIDAK ADA,2020.0
JAWA BARAT,MINDI,TIDAK ADA,2020.0
JAWA BARAT,RAJAWANGI,ADA,2020.0
JAWA BARAT,LEUWIKUJANG,TIDAK ADA,2020.0
JAWA BARAT,MIRAT,ADA,2020.0
JAWA BARAT,LEUWIMUNDING,ADA,2020.0
JAWA BARAT,CIPARAY,ADA,2020.0
JAWA BARAT,HEULEUT,TIDAK ADA,2020.0
JAWA BARAT,KARANGASEM,TIDAK ADA,2020.0
JAWA BARAT,TANJUNGSARI,TIDAK ADA,2020.0
JAWA BARAT,PARUNGJAYA,TIDAK ADA,2020.0
JAWA BARAT,BURUJUL KULON,ADA,2020.0
JAWA BARAT,BURUJUL WETAN,ADA,2020.0
JAWA BARAT,CICADAS,ADA,2020.0
JAWA BARAT,ANDIR,TIDAK ADA,2020.0
JAWA BARAT,SUKARAJA WETAN,ADA,2020.0
JAWA BARAT,PINANGRAJA,ADA,2020.0
JAWA BARAT,CIBENTAR,TIDAK ADA,2020.0
JAWA BARAT,LEUWEUNGGEDE,TIDAK ADA,2020.0
JAWA BARAT,CIBOLERANG,TIDAK ADA,2020.0
JAWA BARAT,SUTAWANGI,ADA,2020.0
JAWA BARAT,JATISURA,ADA,2020.0
JAWA BARAT,JATIWANGI,ADA,2020.0
JAWA BARAT,LOJI,TIDAK ADA,2020.0
JAWA BARAT,SUKARAJA KULON,ADA,2020.0
JAWA BARAT,MEKARSARI,ADA,2020.0
JAWA BARAT,SURAWANGI,ADA,2020.0
JAWA BARAT,GANDU,ADA,2020.0
JAWA BARAT,DAWUAN,ADA,2020.0
JAWA BARAT,GENTENG,ADA,2020.0
JAWA BARAT,MANDAPA,ADA,2020.0
JAWA BARAT,BALIDA,ADA,2020.0
JAWA BARAT,KARANGANYAR,ADA,2020.0
JAWA BARAT,SALAWANA,ADA,2020.0
JAWA BARAT,BOJONGCIDERES,ADA,2020.0
JAWA BARAT,SINARJATI,ADA,2020.0
JAWA BARAT,PASIRMALATI,ADA,2020.0
JAWA BARAT,BATURUYUK,ADA,2020.0
JAWA BARAT,HEULEUT,TIDAK ADA,2020.0
JAWA BARAT,KADIPATEN,TIDAK ADA,2020.0
JAWA BARAT,BABAKANANYAR,ADA,2020.0
JAWA BARAT,KARANGSAMBUNG,TIDAK ADA,2020.0
JAWA BARAT,LIANGJULANG,TIDAK ADA,2020.0
JAWA BARAT,PAGANDON,TIDAK ADA,2020.0
JAWA BARAT,CIPAKU,TIDAK ADA,2020.0
JAWA BARAT,PAKUBEUREUM,ADA,2020.0
JAWA BARAT,SUKAWANA,ADA,2020.0
JAWA BARAT,KERTAWINANGUN,ADA,2020.0
JAWA BARAT,PALASAH,ADA,2020.0
JAWA BARAT,BABAKAN,ADA,2020.0
JAWA BARAT,KERTAJATI,ADA,2020.0
JAWA BARAT,BANTARJATI,ADA,2020.0
JAWA BARAT,PASIRIPIS,ADA,2020.0
JAWA BARAT,SUKAMULYA,ADA,2020.0
JAWA BARAT,KERTASARI,ADA,2020.0
JAWA BARAT,MEKARJAYA,ADA,2020.0
JAWA BARAT,MEKARMULYA,ADA,2020.0
JAWA BARAT,SUKAKERTA,ADA,2020.0
JAWA BARAT,SAHBANDAR,ADA,2020.0
JAWA BARAT,BIYAWAK,ADA,2020.0
JAWA BARAT,PANYINGKIRAN,ADA,2020.0
JAWA BARAT,PANONGAN,ADA,2020.0
JAWA BARAT,RANDEGAN WETAN,ADA,2020.0
JAWA BARAT,PUTRIDALEM,ADA,2020.0
JAWA BARAT,JATITENGAH,ADA,2020.0
JAWA BARAT,JATITUJUH,TIDAK ADA,2020.0
JAWA BARAT,BABAJURANG,TIDAK ADA,2020.0
JAWA BARAT,PILANGSARI,ADA,2020.0
JAWA BARAT,JATIRAGA,ADA,2020.0
JAWA BARAT,SUMBER WETAN,ADA,2020.0
JAWA BARAT,PANGKALANPARI,ADA,2020.0
JAWA BARAT,RANDEGAN KULON,ADA,2020.0
JAWA BARAT,SUMBER KULON,ADA,2020.0
JAWA BARAT,PASINDANGAN,ADA,2020.0
JAWA BARAT,CIBOGOR,TIDAK ADA,2020.0
JAWA BARAT,BEBER,ADA,2020.0
JAWA BARAT,BEUSI,ADA,2020.0
JAWA BARAT,TEGALAREN,TIDAK ADA,2020.0
JAWA BARAT,BUNTU,ADA,2020.0
JAWA BARAT,LIGUNG,ADA,2020.0
JAWA BARAT,WANASALAM,TIDAK ADA,2020.0
JAWA BARAT,AMPEL,ADA,2020.0
JAWA BARAT,BANTARWARU,ADA,2020.0
JAWA BARAT,MAJASARI,ADA,2020.0
JAWA BARAT,KEDUNGKENCANA,TIDAK ADA,2020.0
JAWA BARAT,KERTASARI,ADA,2020.0
JAWA BARAT,LEUWEUNGHAPIT,TIDAK ADA,2020.0
JAWA BARAT,LIGUNG LOR,ADA,2020.0
JAWA BARAT,SUKAWERA,ADA,2020.0
JAWA BARAT,GANDAWESI,ADA,2020.0
JAWA BARAT,KODASARI,TIDAK ADA,2020.0
JAWA BARAT,LEUWILIANG BARU,ADA,2020.0
JAWA BARAT,KEDUNGSARI,ADA,2020.0
JAWA BARAT,BONGAS WETAN,ADA,2020.0
JAWA BARAT,BONGAS KULON,TIDAK ADA,2020.0
JAWA BARAT,GARAWANGI,TIDAK ADA,2020.0
JAWA BARAT,RANCAPUTAT,ADA,2020.0
JAWA BARAT,BANJARAN,TIDAK ADA,2020.0
JAWA BARAT,SEPAT,ADA,2020.0
JAWA BARAT,PANINGKIRAN,ADA,2020.0
JAWA BARAT,PARAPATAN,ADA,2020.0
JAWA BARAT,PANJALIN KIDUL,TIDAK ADA,2020.0
JAWA BARAT,CIDENOK,ADA,2020.0
JAWA BARAT,LOJIKOBONG,TIDAK ADA,2020.0
JAWA BARAT,PANJALIN LOR,TIDAK ADA,2020.0
JAWA BARAT,SUMBERJAYA,ADA,2020.0
JAWA BARAT,PANCAKSUJI,ADA,2020.0
JAWA BARAT,GELOK MULYA,ADA,2020.0
JAWA BARAT,CIJUREY,TIDAK ADA,2020.0
JAWA BARAT,PASIRMUNCANG,TIDAK ADA,2020.0
JAWA BARAT,JATIPAMOR,ADA,2020.0
JAWA BARAT,BANTRANGSANA,TIDAK ADA,2020.0
JAWA BARAT,JATISERANG,TIDAK ADA,2020.0
JAWA BARAT,BONANG,TIDAK ADA,2020.0
JAWA BARAT,LEUWISEENG,TIDAK ADA,2020.0
JAWA BARAT,PANYINGKIRAN,ADA,2020.0
JAWA BARAT,KARYAMUKTI,TIDAK ADA,2020.0
JAWA BARAT,MAJASUKA,ADA,2020.0
JAWA BARAT,CISAMBENG,ADA,2020.0
JAWA BARAT,PALASAH,ADA,2020.0
JAWA BARAT,WERAGATI,TIDAK ADA,2020.0
JAWA BARAT,TRAJAYA,TIDAK ADA,2020.0
JAWA BARAT,TARIKOLOT,TIDAK ADA,2020.0
JAWA BARAT,BUNIWANGI,TIDAK ADA,2020.0
JAWA BARAT,SINDANGHAJI,TIDAK ADA,2020.0
JAWA BARAT,WARINGIN,ADA,2020.0
JAWA BARAT,PASIR,ADA,2020.0
JAWA BARAT,KARAMAT,TIDAK ADA,2020.0
JAWA BARAT,ENGGALWANGI,TIDAK ADA,2020.0
JAWA BARAT,SINDANGWASA,TIDAK ADA,2020.0
JAWA BARAT,KAWUNGHILIR,ADA,2020.0
JAWA BARAT,TAJUR,ADA,2020.0
JAWA BARAT,TENJOLAYAR,ADA,2020.0
JAWA BARAT,BARIBIS,ADA,2020.0
JAWA BARAT,BATUJAYA,TIDAK ADA,2020.0
JAWA BARAT,KUTAMANGGU,ADA,2020.0
JAWA BARAT,KARAYUNAN,TIDAK ADA,2020.0
JAWA BARAT,BANTARAGUNG,TIDAK ADA,2020.0
JAWA BARAT,PADAHERANG,TIDAK ADA,2020.0
JAWA BARAT,LENGKONG KULON,ADA,2020.0
JAWA BARAT,JERUKLEUEUT,TIDAK ADA,2020.0
JAWA BARAT,SINDANGWANGI,ADA,2020.0
JAWA BARAT,BUAHKAPAS,TIDAK ADA,2020.0
JAWA BARAT,UJUNGBERUNG,TIDAK ADA,2020.0
JAWA BARAT,BALAGEDOG,TIDAK ADA,2020.0
JAWA BARAT,LEUWILAJA,TIDAK ADA,2020.0
JAWA BARAT,LENGKONG WETAN,TIDAK ADA,2020.0
JAWA BARAT,GENTENG,TIDAK ADA,2020.0
JAWA BARAT,SUNIA,TIDAK ADA,2020.0
JAWA BARAT,DARMALARANG,TIDAK ADA,2020.0
JAWA BARAT,SINDANGPALA,ADA,2020.0
JAWA BARAT,BANJARAN,TIDAK ADA,2020.0
JAWA BARAT,KAGOK,TIDAK ADA,2020.0
JAWA BARAT,CIMEONG,TIDAK ADA,2020.0
JAWA BARAT,PANYINDANGAN,TIDAK ADA,2020.0
JAWA BARAT,KAREO,TIDAK ADA,2020.0
JAWA BARAT,SANGIANG,TIDAK ADA,2020.0
JAWA BARAT,SUNIA BARU,TIDAK ADA,2020.0
JAWA BARAT,HEGARMANAH,TIDAK ADA,2020.0
JAWA BARAT,GIRIMULYA,TIDAK ADA,2020.0
JAWA BARAT,SEDAREJA,ADA,2020.0
JAWA BARAT,CIDADAP,TIDAK ADA,2020.0
JAWA BARAT,MANIIS,TIDAK ADA,2020.0
JAWA BARAT,NAGARAKEMBANG,ADA,2020.0
JAWA BARAT,WANGKELANG,TIDAK ADA,2020.0
JAWA BARAT,CIMANGGU,ADA,2020.0
JAWA BARAT,CINGAMBUL,TIDAK ADA,2020.0
JAWA BARAT,CIKONDANG,ADA,2020.0
JAWA BARAT,CIRANJENG,ADA,2020.0
JAWA BARAT,RAWA,ADA,2020.0
JAWA BARAT,KONDANGMEKAR,ADA,2020.0
JAWA BARAT,CINTAASIH,TIDAK ADA,2020.0
JAWA BARAT,MUKTISARI,TIDAK ADA,2020.0
JAWA BARAT,JATISAWIT,TIDAK ADA,2020.0
JAWA BARAT,LEUWIKIDANG,ADA,2020.0
JAWA BARAT,RANJI KULON,ADA,2020.0
JAWA BARAT,RANJI WETAN,ADA,2020.0
JAWA BARAT,GUNUNGSARI,ADA,2020.0
JAWA BARAT,KASOKANDEL,TIDAK ADA,2020.0
JAWA BARAT,GIRIMUKTI,TIDAK ADA,2020.0
JAWA BARAT,JATIMULYA,ADA,2020.0
JAWA BARAT,WANAJAYA,ADA,2020.0
JAWA BARAT,GANDASARI,TIDAK ADA,2020.0
JAWA BARAT,PASIRAYU,ADA,2020.0
JAWA BARAT,SINDANG,ADA,2020.0
JAWA BARAT,GARAWASTU,ADA,2020.0
JAWA BARAT,INDRAKILA,ADA,2020.0
JAWA BARAT,GUNUNGKUNING,TIDAK ADA,2020.0
JAWA BARAT,SANGKANHURIP,ADA,2020.0
JAWA BARAT,BAYUREJA,ADA,2020.0
JAWA BARAT,SUKADANA,TIDAK ADA,2020.0
JAWA BARAT,WERASARI,ADA,2020.0
JAWA BARAT,MALAUSMA,ADA,2020.0
JAWA BARAT,LEBAKWANGI,TIDAK ADA,2020.0
JAWA BARAT,CIMUNCANG,ADA,2020.0
JAWA BARAT,CIRANCA,TIDAK ADA,2020.0
JAWA BARAT,BANYUSARI,TIDAK ADA,2020.0
JAWA BARAT,BUNINAGARA,ADA,2020.0
JAWA BARAT,JAGAMULYA,ADA,2020.0
JAWA BARAT,GIRIMUKTI,ADA,2020.0
JAWA BARAT,KRAMAT JAYA,ADA,2020.0
JAWA BARAT,CIMUNGKAL,TIDAK ADA,2020.0
JAWA BARAT,GANJARESIK,TIDAK ADA,2020.0
JAWA BARAT,CILENGKRANG,TIDAK ADA,2020.0
JAWA BARAT,CIKAREO SELATAN,ADA,2020.0
JAWA BARAT,CIKAREO UTARA,TIDAK ADA,2020.0
JAWA BARAT,WADO,TIDAK ADA,2020.0
JAWA BARAT,MULYAJAYA,TIDAK ADA,2020.0
JAWA BARAT,SUKAJADI,TIDAK ADA,2020.0
JAWA BARAT,CISURAT,TIDAK ADA,2020.0
JAWA BARAT,SUKAPURA,TIDAK ADA,2020.0
JAWA BARAT,SIRNASARI,ADA,2020.0
JAWA BARAT,TARIKOLOT,ADA,2020.0
JAWA BARAT,PAWENANG,ADA,2020.0
JAWA BARAT,SARIMEKAR,TIDAK ADA,2020.0
JAWA BARAT,BANJARSARI,TIDAK ADA,2020.0
JAWA BARAT,KIRISIK,TIDAK ADA,2020.0
JAWA BARAT,SUKAMANAH,TIDAK ADA,2020.0
JAWA BARAT,CIPEUNDEUY,TIDAK ADA,2020.0
JAWA BARAT,CIMANINTIN,TIDAK ADA,2020.0
JAWA BARAT,DARMARAJA,ADA,2020.0
JAWA BARAT,DARMAJAYA,TIDAK ADA,2020.0
JAWA BARAT,SUKAMENAK,ADA,2020.0
JAWA BARAT,SUKARATU,TIDAK ADA,2020.0
JAWA BARAT,CIKEUSI,ADA,2020.0
JAWA BARAT,CIPEUTEUY,ADA,2020.0
JAWA BARAT,CIEUNTEUNG,TIDAK ADA,2020.0
JAWA BARAT,KARANGPAKUAN,TIDAK ADA,2020.0
